SensorID,Timestamp,Temperature,Humidity,Region
SEN-183,2026-06-02T22:16:51.385592,29.79,44.73,Site_North
SEN-164,2026-06-02T22:16:52.385592,22.65,59.17,Site_South
SEN-192,2026-06-02T22:16:53.385592,30.65,40.89,Site_North
SEN-190,2026-06-02T22:16:54.385592,33.38,46.68,Site_South
SEN-119,2026-06-02T22:16:55.385592,21.94,67.72,Site_Central
SEN-154,2026-06-02T22:16:56.385592,21.61,63.21,Site_South
SEN-166,2026-06-02T22:16:57.385592,24.88,44.05,Site_South
SEN-123,2026-06-02T22:16:58.385592,22.66,79.38,Site_South
SEN-180,2026-06-02T22:16:59.385592,25.44,73.62,Site_North
SEN-114,2026-06-02T22:17:00.385592,34.88,55.52,Site_North
SEN-199,2026-06-02T22:17:01.385592,34.0,40.42,Site_Central
SEN-123,2026-06-02T22:17:02.385592,23.34,41.17,Site_South
SEN-102,2026-06-02T22:17:03.385592,21.1,73.4,Site_North
SEN-141,2026-06-02T22:17:04.385592,31.83,73.57,Site_North
SEN-129,2026-06-02T22:17:05.385592,33.96,74.28,Site_North
SEN-119,2026-06-02T22:17:06.385592,34.57,51.1,Site_North
SEN-154,2026-06-02T22:17:07.385592,26.97,65.53,Site_Central
SEN-113,2026-06-02T22:17:08.385592,26.63,71.39,Site_Central
SEN-136,2026-06-02T22:17:09.385592,27.8,51.66,Site_Central
SEN-195,2026-06-02T22:17:10.385592,26.29,48.39,Site_North
SEN-131,2026-06-02T22:17:11.385592,21.72,69.26,Site_Central
SEN-181,2026-06-02T22:17:12.385592,21.17,68.4,Site_South
SEN-122,2026-06-02T22:17:13.385592,25.36,54.88,Site_North
SEN-156,2026-06-02T22:17:14.385592,22.08,57.26,Site_Central
SEN-108,2026-06-02T22:17:15.385592,23.39,71.0,Site_North
SEN-151,2026-06-02T22:17:16.385592,33.51,57.6,Site_North
SEN-181,2026-06-02T22:17:17.385592,25.58,41.97,Site_North
SEN-176,2026-06-02T22:17:18.385592,30.58,74.52,Site_North
SEN-106,2026-06-02T22:17:19.385592,28.87,76.28,Site_Central
SEN-190,2026-06-02T22:17:20.385592,32.87,42.3,Site_North
SEN-173,2026-06-02T22:17:21.385592,30.59,56.21,Site_North
SEN-141,2026-06-02T22:17:22.385592,23.19,46.55,Site_North
SEN-122,2026-06-02T22:17:23.385592,22.38,78.54,Site_North
SEN-184,2026-06-02T22:17:24.385592,34.95,46.54,Site_South
SEN-138,2026-06-02T22:17:25.385592,29.54,80.0,Site_South
SEN-173,2026-06-02T22:17:26.385592,27.05,69.62,Site_North
SEN-106,2026-06-02T22:17:27.385592,30.1,40.51,Site_South
SEN-164,2026-06-02T22:17:28.385592,34.51,66.62,Site_South
SEN-143,2026-06-02T22:17:29.385592,26.03,76.2,Site_South
SEN-195,2026-06-02T22:17:30.385592,23.66,46.48,Site_South
SEN-151,2026-06-02T22:17:31.385592,23.78,64.44,Site_Central
SEN-191,2026-06-02T22:17:32.385592,27.95,52.71,Site_Central
SEN-189,2026-06-02T22:17:33.385592,28.15,73.81,Site_Central
SEN-139,2026-06-02T22:17:34.385592,21.71,62.91,Site_South
SEN-116,2026-06-02T22:17:35.385592,23.62,49.8,Site_North
SEN-102,2026-06-02T22:17:36.385592,22.12,71.26,Site_South
SEN-116,2026-06-02T22:17:37.385592,27.39,66.01,Site_North
SEN-174,2026-06-02T22:17:38.385592,28.03,73.86,Site_North
SEN-129,2026-06-02T22:17:39.385592,25.58,78.54,Site_South
SEN-120,2026-06-02T22:17:40.385592,20.25,66.08,Site_South
SEN-139,2026-06-02T22:17:41.385592,28.2,71.9,Site_Central
SEN-112,2026-06-02T22:17:42.385592,26.35,50.0,Site_North
SEN-101,2026-06-02T22:17:43.385592,24.05,41.14,Site_North
SEN-104,2026-06-02T22:17:44.385592,33.04,52.06,Site_North
SEN-183,2026-06-02T22:17:45.385592,33.06,76.42,Site_Central
SEN-135,2026-06-02T22:17:46.385592,32.09,50.31,Site_South
SEN-179,2026-06-02T22:17:47.385592,30.65,67.21,Site_Central
SEN-109,2026-06-02T22:17:48.385592,27.29,42.91,Site_South
SEN-154,2026-06-02T22:17:49.385592,26.53,62.63,Site_South
SEN-107,2026-06-02T22:17:50.385592,31.89,52.06,Site_South
SEN-174,2026-06-02T22:17:51.385592,26.92,40.73,Site_South
SEN-116,2026-06-02T22:17:52.385592,23.44,54.63,Site_Central
SEN-136,2026-06-02T22:17:53.385592,26.8,58.66,Site_Central
SEN-171,2026-06-02T22:17:54.385592,33.32,54.72,Site_Central
SEN-129,2026-06-02T22:17:55.385592,24.49,63.71,Site_South
SEN-124,2026-06-02T22:17:56.385592,28.27,69.37,Site_Central
SEN-101,2026-06-02T22:17:57.385592,25.38,70.8,Site_Central
SEN-188,2026-06-02T22:17:58.385592,26.48,78.1,Site_North
SEN-179,2026-06-02T22:17:59.385592,21.65,63.47,Site_Central
SEN-187,2026-06-02T22:18:00.385592,28.19,69.51,Site_Central
SEN-187,2026-06-02T22:18:01.385592,30.12,59.56,Site_Central
SEN-159,2026-06-02T22:18:02.385592,30.38,42.65,Site_North
SEN-111,2026-06-02T22:18:03.385592,26.54,48.25,Site_South
SEN-150,2026-06-02T22:18:04.385592,33.53,48.84,Site_Central
SEN-175,2026-06-02T22:18:05.385592,33.5,47.91,Site_South
SEN-164,2026-06-02T22:18:06.385592,26.66,71.52,Site_Central
SEN-191,2026-06-02T22:18:07.385592,31.36,73.66,Site_Central
SEN-140,2026-06-02T22:18:08.385592,30.7,70.73,Site_North
SEN-110,2026-06-02T22:18:09.385592,27.57,44.35,Site_North
SEN-150,2026-06-02T22:18:10.385592,33.09,61.12,Site_North
SEN-132,2026-06-02T22:18:11.385592,27.32,59.79,Site_Central
SEN-183,2026-06-02T22:18:12.385592,29.11,73.66,Site_North
SEN-159,2026-06-02T22:18:13.385592,25.19,63.34,Site_Central
SEN-179,2026-06-02T22:18:14.385592,34.41,75.13,Site_South
SEN-169,2026-06-02T22:18:15.385592,26.17,72.69,Site_Central
SEN-142,2026-06-02T22:18:16.385592,33.91,54.11,Site_North
SEN-161,2026-06-02T22:18:17.385592,20.25,68.52,Site_South
SEN-184,2026-06-02T22:18:18.385592,32.9,75.36,Site_North
SEN-110,2026-06-02T22:18:19.385592,28.67,69.31,Site_Central
SEN-194,2026-06-02T22:18:20.385592,21.53,56.14,Site_Central
SEN-116,2026-06-02T22:18:21.385592,31.07,64.96,Site_Central
SEN-152,2026-06-02T22:18:22.385592,21.31,44.71,Site_South
SEN-111,2026-06-02T22:18:23.385592,22.04,77.59,Site_South
SEN-175,2026-06-02T22:18:24.385592,34.63,55.85,Site_North
SEN-118,2026-06-02T22:18:25.385592,32.08,72.51,Site_Central
SEN-147,2026-06-02T22:18:26.385592,30.75,73.08,Site_South
SEN-185,2026-06-02T22:18:27.385592,26.82,72.83,Site_Central
SEN-185,2026-06-02T22:18:28.385592,26.04,77.32,Site_Central
SEN-125,2026-06-02T22:18:29.385592,29.44,69.04,Site_Central
SEN-129,2026-06-02T22:18:30.385592,33.29,42.42,Site_Central
SEN-126,2026-06-02T22:18:31.385592,24.72,52.5,Site_South
SEN-120,2026-06-02T22:18:32.385592,33.68,45.79,Site_North
SEN-166,2026-06-02T22:18:33.385592,20.56,76.78,Site_North
SEN-102,2026-06-02T22:18:34.385592,30.59,78.18,Site_North
SEN-122,2026-06-02T22:18:35.385592,26.5,71.73,Site_North
SEN-141,2026-06-02T22:18:36.385592,29.53,64.62,Site_South
SEN-181,2026-06-02T22:18:37.385592,21.89,74.41,Site_North
SEN-173,2026-06-02T22:18:38.385592,20.72,65.66,Site_North
SEN-199,2026-06-02T22:18:39.385592,31.1,73.97,Site_Central
SEN-107,2026-06-02T22:18:40.385592,30.47,59.65,Site_North
SEN-108,2026-06-02T22:18:41.385592,32.59,74.4,Site_North
SEN-168,2026-06-02T22:18:42.385592,20.17,60.69,Site_South
SEN-110,2026-06-02T22:18:43.385592,29.95,56.37,Site_Central
SEN-181,2026-06-02T22:18:44.385592,25.89,63.78,Site_North
SEN-128,2026-06-02T22:18:45.385592,28.32,55.52,Site_Central
SEN-190,2026-06-02T22:18:46.385592,22.33,77.89,Site_Central
SEN-164,2026-06-02T22:18:47.385592,23.98,44.85,Site_Central
SEN-144,2026-06-02T22:18:48.385592,33.08,77.14,Site_Central
SEN-149,2026-06-02T22:18:49.385592,20.23,60.77,Site_Central
SEN-135,2026-06-02T22:18:50.385592,25.46,45.89,Site_Central
SEN-181,2026-06-02T22:18:51.385592,20.97,51.79,Site_South
SEN-189,2026-06-02T22:18:52.385592,25.26,54.11,Site_South
SEN-117,2026-06-02T22:18:53.385592,22.12,51.41,Site_South
SEN-158,2026-06-02T22:18:54.385592,20.69,52.5,Site_South
SEN-159,2026-06-02T22:18:55.385592,20.6,57.44,Site_South
SEN-111,2026-06-02T22:18:56.385592,34.64,52.4,Site_South
SEN-100,2026-06-02T22:18:57.385592,22.45,79.33,Site_Central
SEN-169,2026-06-02T22:18:58.385592,33.84,62.25,Site_South
SEN-175,2026-06-02T22:18:59.385592,32.91,72.45,Site_North
SEN-171,2026-06-02T22:19:00.385592,30.97,58.99,Site_Central
SEN-129,2026-06-02T22:19:01.385592,29.46,41.03,Site_North
SEN-133,2026-06-02T22:19:02.385592,31.42,44.54,Site_North
SEN-165,2026-06-02T22:19:03.385592,23.44,56.08,Site_South
SEN-126,2026-06-02T22:19:04.385592,20.31,77.89,Site_South
SEN-173,2026-06-02T22:19:05.385592,23.03,58.07,Site_North
SEN-131,2026-06-02T22:19:06.385592,34.14,63.58,Site_Central
SEN-113,2026-06-02T22:19:07.385592,28.81,76.07,Site_Central
SEN-175,2026-06-02T22:19:08.385592,25.01,43.79,Site_North
SEN-125,2026-06-02T22:19:09.385592,31.3,75.31,Site_South
SEN-130,2026-06-02T22:19:10.385592,29.39,75.37,Site_Central
SEN-158,2026-06-02T22:19:11.385592,22.82,62.36,Site_North
SEN-187,2026-06-02T22:19:12.385592,29.92,62.86,Site_Central
SEN-157,2026-06-02T22:19:13.385592,23.54,42.77,Site_Central
SEN-177,2026-06-02T22:19:14.385592,32.97,79.87,Site_South
SEN-129,2026-06-02T22:19:15.385592,33.45,54.52,Site_Central
SEN-169,2026-06-02T22:19:16.385592,22.15,64.89,Site_South
SEN-108,2026-06-02T22:19:17.385592,30.85,62.4,Site_Central
SEN-123,2026-06-02T22:19:18.385592,24.66,72.13,Site_South
SEN-193,2026-06-02T22:19:19.385592,26.88,65.54,Site_South
SEN-178,2026-06-02T22:19:20.385592,24.0,40.69,Site_North
SEN-117,2026-06-02T22:19:21.385592,21.64,57.67,Site_South
SEN-143,2026-06-02T22:19:22.385592,29.28,72.62,Site_South
SEN-192,2026-06-02T22:19:23.385592,32.84,54.45,Site_Central
SEN-179,2026-06-02T22:19:24.385592,22.45,53.94,Site_South
SEN-141,2026-06-02T22:19:25.385592,30.51,52.31,Site_North
SEN-141,2026-06-02T22:19:26.385592,33.73,67.26,Site_South
SEN-125,2026-06-02T22:19:27.385592,26.62,74.53,Site_North
SEN-162,2026-06-02T22:19:28.385592,21.36,79.6,Site_North
SEN-178,2026-06-02T22:19:29.385592,24.58,47.84,Site_Central
SEN-173,2026-06-02T22:19:30.385592,24.23,79.98,Site_Central
SEN-196,2026-06-02T22:19:31.385592,20.42,56.37,Site_North
SEN-108,2026-06-02T22:19:32.385592,26.43,73.66,Site_South
SEN-139,2026-06-02T22:19:33.385592,20.96,51.53,Site_North
SEN-100,2026-06-02T22:19:34.385592,22.47,40.04,Site_South
SEN-144,2026-06-02T22:19:35.385592,33.38,49.17,Site_Central
SEN-126,2026-06-02T22:19:36.385592,22.14,78.05,Site_Central
SEN-159,2026-06-02T22:19:37.385592,32.2,48.89,Site_North
SEN-108,2026-06-02T22:19:38.385592,33.1,62.04,Site_South
SEN-195,2026-06-02T22:19:39.385592,25.53,67.52,Site_North
SEN-189,2026-06-02T22:19:40.385592,30.61,51.36,Site_North
SEN-160,2026-06-02T22:19:41.385592,30.97,51.39,Site_South
SEN-182,2026-06-02T22:19:42.385592,26.97,61.55,Site_Central
SEN-156,2026-06-02T22:19:43.385592,20.13,46.15,Site_North
SEN-102,2026-06-02T22:19:44.385592,22.66,52.49,Site_South
SEN-196,2026-06-02T22:19:45.385592,34.49,51.34,Site_South
SEN-127,2026-06-02T22:19:46.385592,33.68,52.26,Site_Central
SEN-110,2026-06-02T22:19:47.385592,31.52,70.5,Site_Central
SEN-119,2026-06-02T22:19:48.385592,34.85,68.67,Site_South
SEN-169,2026-06-02T22:19:49.385592,30.6,65.82,Site_Central
SEN-155,2026-06-02T22:19:50.385592,21.66,65.39,Site_North
SEN-135,2026-06-02T22:19:51.385592,23.6,63.3,Site_South
SEN-153,2026-06-02T22:19:52.385592,28.66,66.96,Site_North
SEN-184,2026-06-02T22:19:53.385592,25.08,57.34,Site_Central
SEN-194,2026-06-02T22:19:54.385592,31.91,61.83,Site_North
SEN-194,2026-06-02T22:19:55.385592,21.34,63.14,Site_North
SEN-172,2026-06-02T22:19:56.385592,22.83,57.59,Site_South
SEN-122,2026-06-02T22:19:57.385592,20.14,71.58,Site_North
SEN-184,2026-06-02T22:19:58.385592,33.04,64.5,Site_South
SEN-154,2026-06-02T22:19:59.385592,23.92,55.47,Site_North
SEN-143,2026-06-02T22:20:00.385592,25.77,67.45,Site_North
SEN-121,2026-06-02T22:20:01.385592,26.68,58.67,Site_North
SEN-146,2026-06-02T22:20:02.385592,22.22,53.97,Site_North
SEN-139,2026-06-02T22:20:03.385592,31.61,79.59,Site_Central
SEN-117,2026-06-02T22:20:04.385592,34.22,64.08,Site_Central
SEN-192,2026-06-02T22:20:05.385592,21.45,46.31,Site_North
SEN-171,2026-06-02T22:20:06.385592,20.64,64.03,Site_Central
SEN-170,2026-06-02T22:20:07.385592,27.87,71.37,Site_North
SEN-151,2026-06-02T22:20:08.385592,31.96,59.98,Site_North
SEN-183,2026-06-02T22:20:09.385592,34.73,48.51,Site_North
SEN-155,2026-06-02T22:20:10.385592,32.63,55.13,Site_North
SEN-171,2026-06-02T22:20:11.385592,31.35,62.31,Site_South
SEN-171,2026-06-02T22:20:12.385592,26.99,75.0,Site_North
SEN-161,2026-06-02T22:20:13.385592,33.31,60.78,Site_North
SEN-143,2026-06-02T22:20:14.385592,23.45,43.2,Site_North
SEN-119,2026-06-02T22:20:15.385592,29.77,54.9,Site_North
SEN-194,2026-06-02T22:20:16.385592,29.55,44.1,Site_South
SEN-128,2026-06-02T22:20:17.385592,26.29,62.49,Site_North
SEN-162,2026-06-02T22:20:18.385592,33.52,67.89,Site_Central
SEN-173,2026-06-02T22:20:19.385592,27.84,42.6,Site_South
SEN-111,2026-06-02T22:20:20.385592,27.67,60.61,Site_Central
SEN-162,2026-06-02T22:20:21.385592,23.97,42.92,Site_North
SEN-147,2026-06-02T22:20:22.385592,24.96,62.48,Site_South
SEN-101,2026-06-02T22:20:23.385592,32.12,46.88,Site_South
SEN-118,2026-06-02T22:20:24.385592,26.59,66.74,Site_Central
SEN-121,2026-06-02T22:20:25.385592,23.51,44.09,Site_Central
SEN-105,2026-06-02T22:20:26.385592,34.57,40.33,Site_South
SEN-144,2026-06-02T22:20:27.385592,22.25,54.77,Site_North
SEN-162,2026-06-02T22:20:28.385592,22.31,54.61,Site_Central
SEN-127,2026-06-02T22:20:29.385592,26.7,59.09,Site_South
SEN-168,2026-06-02T22:20:30.385592,26.03,58.48,Site_North
SEN-163,2026-06-02T22:20:31.385592,23.1,76.59,Site_Central
SEN-141,2026-06-02T22:20:32.385592,33.9,78.48,Site_Central
SEN-146,2026-06-02T22:20:33.385592,28.11,68.94,Site_North
SEN-123,2026-06-02T22:20:34.385592,26.59,51.12,Site_South
SEN-165,2026-06-02T22:20:35.385592,23.0,42.53,Site_Central
SEN-153,2026-06-02T22:20:36.385592,23.44,56.08,Site_North
SEN-152,2026-06-02T22:20:37.385592,24.3,76.89,Site_North
SEN-121,2026-06-02T22:20:38.385592,22.82,43.7,Site_North
SEN-119,2026-06-02T22:20:39.385592,34.07,52.73,Site_Central
SEN-199,2026-06-02T22:20:40.385592,32.78,64.9,Site_Central
SEN-159,2026-06-02T22:20:41.385592,26.48,68.1,Site_North
SEN-164,2026-06-02T22:20:42.385592,20.76,53.99,Site_South
SEN-166,2026-06-02T22:20:43.385592,30.86,76.34,Site_South
SEN-159,2026-06-02T22:20:44.385592,26.5,68.96,Site_Central
SEN-145,2026-06-02T22:20:45.385592,34.03,53.22,Site_North
SEN-119,2026-06-02T22:20:46.385592,22.9,55.49,Site_North
SEN-175,2026-06-02T22:20:47.385592,21.66,59.46,Site_South
SEN-102,2026-06-02T22:20:48.385592,23.81,72.11,Site_Central
SEN-145,2026-06-02T22:20:49.385592,32.88,42.98,Site_South
SEN-140,2026-06-02T22:20:50.385592,32.43,77.64,Site_North
SEN-140,2026-06-02T22:20:51.385592,21.06,79.02,Site_South
SEN-125,2026-06-02T22:20:52.385592,20.55,63.91,Site_Central
SEN-177,2026-06-02T22:20:53.385592,26.68,61.19,Site_South
SEN-168,2026-06-02T22:20:54.385592,20.72,45.15,Site_Central
SEN-118,2026-06-02T22:20:55.385592,32.77,65.0,Site_South
SEN-157,2026-06-02T22:20:56.385592,33.2,60.1,Site_Central
SEN-132,2026-06-02T22:20:57.385592,23.32,53.73,Site_North
SEN-130,2026-06-02T22:20:58.385592,22.63,66.77,Site_Central
SEN-195,2026-06-02T22:20:59.385592,30.35,79.37,Site_North
SEN-135,2026-06-02T22:21:00.385592,26.33,57.38,Site_South
SEN-141,2026-06-02T22:21:01.385592,29.3,53.1,Site_South
SEN-143,2026-06-02T22:21:02.385592,30.83,43.31,Site_South
SEN-144,2026-06-02T22:21:03.385592,20.49,51.76,Site_South
SEN-117,2026-06-02T22:21:04.385592,21.42,44.38,Site_South
SEN-189,2026-06-02T22:21:05.385592,28.67,68.46,Site_North
SEN-126,2026-06-02T22:21:06.385592,32.43,57.95,Site_North
SEN-105,2026-06-02T22:21:07.385592,24.34,51.95,Site_South
SEN-151,2026-06-02T22:21:08.385592,29.4,45.66,Site_North
SEN-124,2026-06-02T22:21:09.385592,28.74,55.8,Site_North
SEN-126,2026-06-02T22:21:10.385592,32.36,57.5,Site_North
SEN-106,2026-06-02T22:21:11.385592,25.47,71.11,Site_South
SEN-102,2026-06-02T22:21:12.385592,31.83,73.24,Site_South
SEN-169,2026-06-02T22:21:13.385592,33.93,50.93,Site_North
SEN-101,2026-06-02T22:21:14.385592,31.05,68.19,Site_South
SEN-112,2026-06-02T22:21:15.385592,31.55,67.35,Site_South
SEN-146,2026-06-02T22:21:16.385592,26.32,42.05,Site_North
SEN-137,2026-06-02T22:21:17.385592,26.21,40.92,Site_North
SEN-101,2026-06-02T22:21:18.385592,24.48,63.38,Site_Central
SEN-161,2026-06-02T22:21:19.385592,26.92,44.64,Site_Central
SEN-174,2026-06-02T22:21:20.385592,24.74,53.43,Site_North
SEN-160,2026-06-02T22:21:21.385592,33.22,76.19,Site_North
SEN-103,2026-06-02T22:21:22.385592,29.11,70.06,Site_North
SEN-190,2026-06-02T22:21:23.385592,29.45,60.59,Site_Central
SEN-195,2026-06-02T22:21:24.385592,23.44,73.71,Site_Central
SEN-162,2026-06-02T22:21:25.385592,27.44,44.62,Site_Central
SEN-122,2026-06-02T22:21:26.385592,27.92,53.25,Site_South
SEN-152,2026-06-02T22:21:27.385592,22.76,79.69,Site_North
SEN-198,2026-06-02T22:21:28.385592,28.54,61.37,Site_North
SEN-171,2026-06-02T22:21:29.385592,31.04,79.05,Site_South
SEN-183,2026-06-02T22:21:30.385592,28.68,64.99,Site_North
SEN-100,2026-06-02T22:21:31.385592,34.67,50.06,Site_South
SEN-188,2026-06-02T22:21:32.385592,24.47,73.3,Site_Central
SEN-195,2026-06-02T22:21:33.385592,24.59,59.78,Site_North
SEN-177,2026-06-02T22:21:34.385592,28.32,67.11,Site_South
SEN-163,2026-06-02T22:21:35.385592,24.55,63.21,Site_Central
SEN-120,2026-06-02T22:21:36.385592,21.92,79.57,Site_Central
SEN-170,2026-06-02T22:21:37.385592,30.38,44.28,Site_South
SEN-134,2026-06-02T22:21:38.385592,26.32,58.82,Site_South
SEN-145,2026-06-02T22:21:39.385592,29.52,59.63,Site_Central
SEN-157,2026-06-02T22:21:40.385592,24.47,64.32,Site_South
SEN-165,2026-06-02T22:21:41.385592,28.61,48.22,Site_Central
SEN-169,2026-06-02T22:21:42.385592,29.64,51.35,Site_South
SEN-150,2026-06-02T22:21:43.385592,20.84,67.62,Site_South
SEN-104,2026-06-02T22:21:44.385592,20.4,78.15,Site_Central
SEN-126,2026-06-02T22:21:45.385592,23.94,68.39,Site_North
SEN-197,2026-06-02T22:21:46.385592,29.37,79.58,Site_North
SEN-129,2026-06-02T22:21:47.385592,22.91,62.99,Site_South
SEN-129,2026-06-02T22:21:48.385592,24.77,69.95,Site_Central
SEN-189,2026-06-02T22:21:49.385592,30.92,41.34,Site_Central
SEN-154,2026-06-02T22:21:50.385592,26.42,43.27,Site_Central
SEN-131,2026-06-02T22:21:51.385592,28.05,65.27,Site_South
SEN-154,2026-06-02T22:21:52.385592,31.86,51.08,Site_North
SEN-188,2026-06-02T22:21:53.385592,31.29,52.48,Site_North
SEN-128,2026-06-02T22:21:54.385592,29.32,66.49,Site_Central
SEN-135,2026-06-02T22:21:55.385592,23.55,73.97,Site_South
SEN-195,2026-06-02T22:21:56.385592,26.91,75.08,Site_North
SEN-168,2026-06-02T22:21:57.385592,24.93,53.53,Site_Central
SEN-100,2026-06-02T22:21:58.385592,22.76,72.72,Site_Central
SEN-101,2026-06-02T22:21:59.385592,32.76,42.52,Site_South
SEN-136,2026-06-02T22:22:00.385592,30.63,55.51,Site_North
SEN-106,2026-06-02T22:22:01.385592,31.5,74.68,Site_South
SEN-196,2026-06-02T22:22:02.385592,33.96,72.12,Site_South
SEN-152,2026-06-02T22:22:03.385592,23.43,46.08,Site_North
SEN-126,2026-06-02T22:22:04.385592,25.66,55.59,Site_Central
SEN-128,2026-06-02T22:22:05.385592,34.86,57.45,Site_North
SEN-197,2026-06-02T22:22:06.385592,24.62,46.67,Site_South
SEN-140,2026-06-02T22:22:07.385592,30.75,46.18,Site_Central
SEN-115,2026-06-02T22:22:08.385592,29.96,55.64,Site_South
SEN-186,2026-06-02T22:22:09.385592,30.67,46.31,Site_North
SEN-139,2026-06-02T22:22:10.385592,30.96,68.55,Site_South
SEN-170,2026-06-02T22:22:11.385592,32.06,59.68,Site_Central
SEN-188,2026-06-02T22:22:12.385592,28.32,41.42,Site_South
SEN-156,2026-06-02T22:22:13.385592,23.29,48.74,Site_South
SEN-138,2026-06-02T22:22:14.385592,29.8,42.99,Site_Central
SEN-143,2026-06-02T22:22:15.385592,23.59,57.2,Site_Central
SEN-150,2026-06-02T22:22:16.385592,23.58,62.82,Site_Central
SEN-101,2026-06-02T22:22:17.385592,28.42,70.86,Site_North
SEN-157,2026-06-02T22:22:18.385592,29.09,53.69,Site_Central
SEN-163,2026-06-02T22:22:19.385592,24.57,56.58,Site_Central
SEN-140,2026-06-02T22:22:20.385592,24.94,68.96,Site_North
SEN-169,2026-06-02T22:22:21.385592,34.68,65.05,Site_Central
SEN-109,2026-06-02T22:22:22.385592,32.13,76.51,Site_Central
SEN-163,2026-06-02T22:22:23.385592,32.19,51.02,Site_North
SEN-174,2026-06-02T22:22:24.385592,34.73,61.21,Site_Central
SEN-152,2026-06-02T22:22:25.385592,22.95,55.13,Site_Central
SEN-183,2026-06-02T22:22:26.385592,21.13,54.29,Site_South
SEN-198,2026-06-02T22:22:27.385592,28.41,51.82,Site_North
SEN-137,2026-06-02T22:22:28.385592,33.1,50.28,Site_Central
SEN-122,2026-06-02T22:22:29.385592,31.08,70.87,Site_South
SEN-140,2026-06-02T22:22:30.385592,26.09,41.13,Site_South
SEN-130,2026-06-02T22:22:31.385592,29.64,56.82,Site_South
SEN-137,2026-06-02T22:22:32.385592,24.02,65.88,Site_Central
SEN-188,2026-06-02T22:22:33.385592,34.64,53.4,Site_Central
SEN-139,2026-06-02T22:22:34.385592,26.03,50.38,Site_Central
SEN-195,2026-06-02T22:22:35.385592,32.1,66.92,Site_North
SEN-192,2026-06-02T22:22:36.385592,31.45,66.29,Site_Central
SEN-156,2026-06-02T22:22:37.385592,27.47,75.03,Site_South
SEN-132,2026-06-02T22:22:38.385592,28.81,69.37,Site_North
SEN-110,2026-06-02T22:22:39.385592,29.32,43.53,Site_Central
SEN-143,2026-06-02T22:22:40.385592,31.33,78.05,Site_South
SEN-152,2026-06-02T22:22:41.385592,27.13,53.57,Site_Central
SEN-106,2026-06-02T22:22:42.385592,24.02,57.72,Site_Central
SEN-152,2026-06-02T22:22:43.385592,30.99,54.09,Site_North
SEN-128,2026-06-02T22:22:44.385592,27.17,62.84,Site_South
SEN-134,2026-06-02T22:22:45.385592,30.78,58.2,Site_South
SEN-112,2026-06-02T22:22:46.385592,31.1,40.84,Site_South
SEN-121,2026-06-02T22:22:47.385592,26.5,62.57,Site_Central
SEN-166,2026-06-02T22:22:48.385592,31.28,67.65,Site_South
SEN-188,2026-06-02T22:22:49.385592,32.63,49.39,Site_Central
SEN-163,2026-06-02T22:22:50.385592,31.01,64.1,Site_North
SEN-180,2026-06-02T22:22:51.385592,32.22,48.23,Site_South
SEN-161,2026-06-02T22:22:52.385592,31.7,66.09,Site_South
SEN-116,2026-06-02T22:22:53.385592,20.28,42.42,Site_South
SEN-154,2026-06-02T22:22:54.385592,31.0,54.07,Site_North
SEN-154,2026-06-02T22:22:55.385592,30.2,45.38,Site_Central
SEN-183,2026-06-02T22:22:56.385592,32.74,79.92,Site_North
SEN-105,2026-06-02T22:22:57.385592,27.52,46.84,Site_North
SEN-185,2026-06-02T22:22:58.385592,27.13,74.38,Site_South
SEN-162,2026-06-02T22:22:59.385592,34.95,67.22,Site_Central
SEN-126,2026-06-02T22:23:00.385592,23.49,63.51,Site_South
SEN-183,2026-06-02T22:23:01.385592,24.06,63.76,Site_Central
SEN-115,2026-06-02T22:23:02.385592,33.51,62.98,Site_South
SEN-166,2026-06-02T22:23:03.385592,34.1,44.81,Site_Central
SEN-105,2026-06-02T22:23:04.385592,32.57,78.48,Site_North
SEN-190,2026-06-02T22:23:05.385592,29.44,74.22,Site_Central
SEN-119,2026-06-02T22:23:06.385592,21.61,69.56,Site_North
SEN-134,2026-06-02T22:23:07.385592,20.73,56.59,Site_South
SEN-161,2026-06-02T22:23:08.385592,20.33,64.23,Site_Central
SEN-108,2026-06-02T22:23:09.385592,27.96,72.72,Site_North
SEN-115,2026-06-02T22:23:10.385592,25.25,53.48,Site_North
SEN-188,2026-06-02T22:23:11.385592,31.81,43.71,Site_Central
SEN-133,2026-06-02T22:23:12.385592,34.29,54.74,Site_North
SEN-156,2026-06-02T22:23:13.385592,26.85,44.67,Site_Central
SEN-171,2026-06-02T22:23:14.385592,30.63,78.63,Site_South
SEN-190,2026-06-02T22:23:15.385592,24.56,72.38,Site_Central
SEN-124,2026-06-02T22:23:16.385592,26.25,73.63,Site_South
SEN-152,2026-06-02T22:23:17.385592,32.87,57.79,Site_South
SEN-185,2026-06-02T22:23:18.385592,31.05,77.46,Site_Central
SEN-180,2026-06-02T22:23:19.385592,26.28,53.06,Site_North
SEN-167,2026-06-02T22:23:20.385592,34.79,53.14,Site_Central
SEN-167,2026-06-02T22:23:21.385592,23.45,79.47,Site_Central
SEN-180,2026-06-02T22:23:22.385592,26.71,42.96,Site_North
SEN-153,2026-06-02T22:23:23.385592,27.78,58.99,Site_North
SEN-168,2026-06-02T22:23:24.385592,22.46,63.43,Site_South
SEN-184,2026-06-02T22:23:25.385592,25.99,73.25,Site_Central
